Row.names	clusters	lib	Species	length	n50	genome_quality	Illumina_Library_ID	Sample_ID.x	Culturing_Sample_ID	Antibiotics	Sample_ID.y	Cubicle_room	Sample_type	Material	Human_Traffic	timept	Room_type	bed_number	strain
s_3415	6	N101_BC04	Klebsiella_pneumoniae	5667283	5298258	HIGH_QUAL	WEE039	HMBR133	HMBR135	KAN	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	1	Isolation_rooms	NA	s6
s_3416	6	N106_BC07	Klebsiella_pneumoniae	5379373	5325985	HIGH_QUAL	WEE039	HMBR133	HMBR135	CHLOR	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	1	Isolation_rooms	NA	s6
s_3417	6	N106_BC08	Klebsiella_pneumoniae	5516696	5310337	HIGH_QUAL	WEE039	HMBR133	HMBR135	TET	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	1	Isolation_rooms	NA	s6
s_3418	17	N107_BC04	Klebsiella_pneumoniae	5084425	5033957	HIGH_QUAL	WEE181	HMP018	HMP020	STREP	HMP018	Cubicle_1	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s17
s_3419	13	N112_BC02	Klebsiella_pneumoniae	5391383	5337876	HIGH_QUAL	WEE256	HMBR046	HMBR048	AMP	HMBR046	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	1	s13
s_3420	3	N112_BC08	Klebsiella_pneumoniae	5272235	5219907	HIGH_QUAL	WEE034	HMBL130	HMBL132	AMP	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s3
s_3421	3	N112_BC09	Klebsiella_pneumoniae	5260901	5208686	HIGH_QUAL	WEE034	HMBL130	HMBL132	CHLOR	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s3
s_3422	3	N112_BC10	Klebsiella_pneumoniae	5263034	5210798	HIGH_QUAL	WEE034	HMBL130	HMBL132	KAN	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s3
s_3423	13	N115_BC04	Klebsiella_pneumoniae	5420761	5366963	HIGH_QUAL	WEE256	HMBR046	HMBR048	KAN	HMBR046	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	1	s13
s_3424	28	N115_BC05	Klebsiella_pneumoniae	5282239	5229812	HIGH_QUAL	WEE187	HMBR052	HMBR054	KAN	HMBR052	Cubicle_4	Bed_Rail	Plastic	Low_(less_than_2)	1	MDRO_cubicles	3	s28
s_3425	18	N115_BC06	Klebsiella_pneumoniae	5299119	5246525	HIGH_QUAL	WEE187	HMBR052	HMBR054	STREP	HMBR052	Cubicle_4	Bed_Rail	Plastic	Low_(less_than_2)	1	MDRO_cubicles	3	s18
s_3426	18	N115_BC07	Klebsiella_pneumoniae	5304898	3141396	HIGH_QUAL	WEE187	HMBR052	HMBR054	TET	HMBR052	Cubicle_4	Bed_Rail	Plastic	Low_(less_than_2)	1	MDRO_cubicles	3	s18
s_3427	34	N126_BC04	Klebsiella_pneumoniae	5211635	5159908	HIGH_QUAL	WEE086	HMBL064	HMBL066	AMP	HMBL064	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2	s34
s_3428	14	N126_BC05	Klebsiella_pneumoniae	5177184	3966778	HIGH_QUAL	WEE086	HMBL064	HMBL066	KAN	HMBL064	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2	s14
s_3429	26	N126_BC07	Klebsiella_pneumoniae	5168145	1243348	HIGH_QUAL	WEE086	HMBL064	HMBL066	TET	HMBL064	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2	s26
s_3432	1	N136_BC12	Klebsiella_pneumoniae	5283668	450432	HIGH_QUAL	WEE141	HMST042	HMST044	AMP	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s1
s_3433	22	N137_BC01	Klebsiella_pneumoniae	5150111	220058	HIGH_QUAL	WEE141	HMST042	HMST044	CHLOR	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s22
s_3434	10	N137_BC02	Klebsiella_pneumoniae	5294695	2865040	HIGH_QUAL	WEE141	HMST042	HMST044	KAN	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s10
s_3435	6	N137_BC03	Klebsiella_pneumoniae	5510649	5303091	HIGH_QUAL	WEE141	HMST042	HMST044	STREP	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s6
s_3436	11	N137_BC04	Klebsiella_pneumoniae	5135724	5071686	HIGH_QUAL	WEE041	HMCT121	HMCT123	CHLOR	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA	s11
s_3440	20	N150_BC07	Klebsiella_pneumoniae	4849385	193433	HIGH_QUAL	WEE141	HMST042	HMST044	TET	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s20
s_3442	15	N154_BC03	Klebsiella_pneumoniae	5345624	5292571	HIGH_QUAL	WEE212	HMBL055	HMBL057	STREP	HMBL055	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	4	s15
s_3443	12	N157_BC05	Klebsiella_pneumoniae	5148697	3158490	HIGH_QUAL	WEE082	HMBR091	HMBR093	AMP	HMBR091	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	1	s12
s_3444	7	N161_BC11	Klebsiella_pneumoniae	5179136	3642799	HIGH_QUAL	WEE153	HMCT133	HMCT135	AMP	HMCT133	Room_5	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s7
s_3445	31	N161_BC12	Klebsiella_pneumoniae	4979212	268296	HIGH_QUAL	WEE153	HMCT133	HMCT135	STREP	HMCT133	Room_5	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s31
s_3446	25	N174_BC12	Klebsiella_pneumoniae	3550439	413488	MEDIUM_QUAL	WEE343	HMCT100_02	HMCT102_02	AMP	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	4	s25
s_3447	3	N194_BC12	Klebsiella_pneumoniae	5270192	5064653	HIGH_QUAL	WEE034	HMBL130	HMBL132	BHI	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s3
s_3448	29	N195_BC10	Klebsiella_pneumoniae	5135615	4764358	HIGH_QUAL	WEE082	HMBR091	HMBR093	STREP	HMBR091	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	1	s29
s_3449	33	N197_BC12	Klebsiella_pneumoniae	5115178	311594	HIGH_QUAL	WEE154	HMBR007_02	HMBR009_02	CHLOR	HMBR007	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	3	s33
s_3450	16	N200_BC07	Klebsiella_pneumoniae	5450550	1538736	HIGH_QUAL	WEE256	HMBR046	HMBR048	BHI	HMBR046	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	1	s16
s_3451	27	N201_BC03	Klebsiella_pneumoniae	5262047	2907302	HIGH_QUAL	WEE187	HMBR052	HMBR054	BHI	HMBR052	Cubicle_4	Bed_Rail	Plastic	Low_(less_than_2)	1	MDRO_cubicles	3	s27
s_3452	21	N202_BC12	Klebsiella_pneumoniae	2948423	2256274	MEDIUM_QUAL	WEE181	HMP018	HMP020	BHI	HMP018	Cubicle_1	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s21
s_3453	36	N203_BC09	Klebsiella_pneumoniae	3349756	49791	MEDIUM_QUAL	WEE086	HMBL064	HMBL066	BHI	HMBL064	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2	s36
s_3459	23	N211_BC09	Klebsiella_pneumoniae	3355861	43205	MEDIUM_QUAL	WEE141	HMST042	HMST044	BHI	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s23
s_3460	19	N214_BC11	Klebsiella_pneumoniae	5397719	5344150	HIGH_QUAL	WEE212	HMBL055	HMBL057	BHI	HMBL055	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	4	s19
s_3461	5	N215_BC08	Klebsiella_pneumoniae	5197623	795339	HIGH_QUAL	WEE153	HMCT133	HMCT135	BHI	HMCT133	Room_5	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3462	4	N215_BC09	Klebsiella_pneumoniae	5143916	3550152	HIGH_QUAL	WEE082	HMBR091	HMBR093	BHI	HMBR091	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	1	s4
s_3463	6	N216_BC03	Klebsiella_pneumoniae	5766000	2917872	HIGH_QUAL	WEE039	HMBR133	HMBR135	BHI	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	1	Isolation_rooms	NA	s6
s_3467	24	N222_BC10	Klebsiella_pneumoniae	5327310	5120835	HIGH_QUAL	WEE154	HMBR007_02	HMBR009_02	BHI	HMBR007	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	3	s24
s_3468	6	N225_BC01	Klebsiella_pneumoniae	5740779	5317051	HIGH_QUAL	WEE039	HMBR133	HMBR135	AMP	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	1	Isolation_rooms	NA	s6
s_3469	9	N225_BC04	Klebsiella_pneumoniae	5322582	2835865	HIGH_QUAL	WEE187	HMBR052	HMBR054	AMP	HMBR052	Cubicle_4	Bed_Rail	Plastic	Low_(less_than_2)	1	MDRO_cubicles	3	s9
s_3470	35	N225_BC12	Klebsiella_pneumoniae	5148721	940276	HIGH_QUAL	WEE363	HMP030	HMP032	CHLOR	HMP030	Room_1	Pulse_Oxymeter	Rubber	Low_(less_than_2)	1	Isolation_rooms	NA	s35
s_3471	2	N226_BC09	Klebsiella_pneumoniae	3766656	142102	MEDIUM_QUAL	WEE343	HMCT100_02	HMCT102_02	CHLOR	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	4	s2
s_3473	6	N229_BC03	Klebsiella_pneumoniae	5789342	5368669	HIGH_QUAL	WEE037	HMBR127_02	HMBR129_02	CHLOR	HMBR127	Room_3	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA	s6
s_3476	6	N233_BC07	Klebsiella_pneumoniae	5561355	5349754	HIGH_QUAL	WEE037	HMBR127_02	HMBR129_02	KAN	HMBR127	Room_3	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA	s6
s_3477	32	N233_BC08	Klebsiella_pneumoniae	4246272	139267	MEDIUM_QUAL	WEE037	HMBR127_02	HMBR129_02	STREP	HMBR127	Room_3	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA	s32
s_3478	30	N237_BC04	Klebsiella_pneumoniae	5274853	3203125	HIGH_QUAL	WEE343	HMCT100_02	HMCT102_02	BHI	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	4	s30
s_3754	1	N136_BC02	Pseudomonas_aeruginosa	6863185	359672	HIGH_QUAL	WEE261	HMST004	HMST006	KAN	HMST004	Cubicle_2	Sink_Trap	Metal	Empty	1	MDRO_cubicles	NA	s1
s_3755	5	N136_BC04	Pseudomonas_aeruginosa	6627830	6562082	HIGH_QUAL	WEE166	HMBL133	HMBL135	CHLOR	HMBL133	Room_5	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3756	5	N136_BC12	Pseudomonas_aeruginosa	6611257	993024	HIGH_QUAL	WEE141	HMST042	HMST044	AMP	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3757	5	N137_BC01	Pseudomonas_aeruginosa	6620590	851604	HIGH_QUAL	WEE141	HMST042	HMST044	CHLOR	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3758	5	N137_BC02	Pseudomonas_aeruginosa	6586422	1348951	HIGH_QUAL	WEE141	HMST042	HMST044	KAN	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3759	7	N137_BC04	Pseudomonas_aeruginosa	6804621	780064	HIGH_QUAL	WEE041	HMCT121	HMCT123	CHLOR	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA	s7
s_3760	2	N137_BC05	Pseudomonas_aeruginosa	3875962	26162	MEDIUM_QUAL	WEE041	HMCT121	HMCT123	KAN	HMCT121	Room_1	Cardiac_Table	Metal	Low_(less_than_2)	1	Isolation_rooms	NA	s2
s_3764	9	N150_BC04	Pseudomonas_aeruginosa	7213464	1941236	MEDIUM_QUAL	WEE261	HMST004	HMST006	STREP	HMST004	Cubicle_2	Sink_Trap	Metal	Empty	1	MDRO_cubicles	NA	s9
s_3765	5	N150_BC05	Pseudomonas_aeruginosa	6590092	6524716	HIGH_QUAL	WEE166	HMBL133	HMBL135	AMP	HMBL133	Room_5	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3766	5	N150_BC06	Pseudomonas_aeruginosa	6560980	6495893	HIGH_QUAL	WEE166	HMBL133	HMBL135	KAN	HMBL133	Room_5	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3767	5	N150_BC07	Pseudomonas_aeruginosa	6252074	166690	HIGH_QUAL	WEE141	HMST042	HMST044	TET	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3772	10	N157_BC08	Pseudomonas_aeruginosa	5907411	144948	HIGH_QUAL	WEE346	HMST027	HMST029	CHLOR	HMST027	Cubicle_4	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA	s10
s_3775	3	N162_BC01	Pseudomonas_aeruginosa	6037877	4114812	HIGH_QUAL	WEE346	HMST027	HMST029	TET	HMST027	Cubicle_4	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA	s3
s_3777	3	N165_BC01	Pseudomonas_aeruginosa	4770408	951494	MEDIUM_QUAL	WEE346	HMST027	HMST029	AMP	HMST027	Cubicle_4	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA	s3
s_3783	4	N170_BC09	Pseudomonas_aeruginosa	6630717	6061392	HIGH_QUAL	WEE258	HMST010_02	HMST012_02	CHLOR	HMST010	Cubicle_4	Sink_Trap	Metal	Empty	2	MDRO_cubicles	NA	s4
s_3797	6	N199_BC12	Pseudomonas_aeruginosa	6575854	6510619	HIGH_QUAL	WEE111	HMBR115	HMBR117	CHLOR	HMBR115	Cubicle_4	Bed_Rail	Plastic	Empty	1	Non-cohort_cubicles	4	s6
s_3799	8	N204_BC03	Pseudomonas_aeruginosa	5260594	63822	MEDIUM_QUAL	WEE239	HMBR055	HMBR057	BHI	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4	s8
s_3803	3	N211_BC01	Pseudomonas_aeruginosa	5811594	111612	HIGH_QUAL	WEE346	HMST027	HMST029	KAN	HMST027	Cubicle_4	Sink_Trap	Metal	Empty	1	Non-cohort_cubicles	NA	s3
s_3805	5	N211_BC09	Pseudomonas_aeruginosa	7011088	217865	HIGH_QUAL	WEE141	HMST042	HMST044	BHI	HMST042	Room_5	Sink_Trap	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3810	4	N218_BC06	Pseudomonas_aeruginosa	6667189	6601051	HIGH_QUAL	WEE258	HMST010_02	HMST012_02	BHI	HMST010	Cubicle_4	Sink_Trap	Metal	Empty	2	MDRO_cubicles	NA	s4
s_3812	4	N220_BC03	Pseudomonas_aeruginosa	6593684	916698	HIGH_QUAL	WEE258	HMST010_02	HMST012_02	TET	HMST010	Cubicle_4	Sink_Trap	Metal	Empty	2	MDRO_cubicles	NA	s4
s_3820	5	N229_BC09	Pseudomonas_aeruginosa	6616489	6550853	HIGH_QUAL	WEE166	HMBL133	HMBL135	STREP	HMBL133	Room_5	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3823	5	N231_BC07	Pseudomonas_aeruginosa	6674094	6560745	HIGH_QUAL	WEE166	HMBL133	HMBL135	TET	HMBL133	Room_5	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA	s5
s_3209	9	N107_BC04	Enterococcus_faecium	3104403	319026	HIGH_QUAL	WEE181	HMP018	HMP020	STREP	HMP018	Cubicle_1	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s9
s_3210	9	N107_BC06	Enterococcus_faecium	2911153	2422110	HIGH_QUAL	WEE062	HMBR019_02	HMBR021_02	STREP	HMBR019	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	2	s9
s_3213	10	N110_BC09	Enterococcus_faecium	2069942	27522	MEDIUM_QUAL	WEE345	HMBR103	HMBR105	AMP	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5	s10
s_3214	10	N110_BC10	Enterococcus_faecium	3021916	2570385	HIGH_QUAL	WEE345	HMBR103	HMBR105	CHLOR	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5	s10
s_3215	10	N110_BC11	Enterococcus_faecium	3064734	2849054	HIGH_QUAL	WEE345	HMBR103	HMBR105	KAN	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5	s10
s_3216	10	N110_BC12	Enterococcus_faecium	3020965	742985	HIGH_QUAL	WEE345	HMBR103	HMBR105	STREP	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5	s10
s_3219	12	N145_BC01	Enterococcus_faecium	1491021	26802	MEDIUM_QUAL	WEE288	HMCT043	HMCT045	AMP	HMCT043	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	5	s12
s_3225	8	N154_BC05	Enterococcus_faecium	2802233	2270656	HIGH_QUAL	WEE311	HMBL046	HMBL048	TET	HMBL046	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1	s8
s_3226	8	N155_BC04	Enterococcus_faecium	3003517	2973654	HIGH_QUAL	WEE311	HMBL046	HMBL048	KAN	HMBL046	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1	s8
s_3227	10	N156_BC07	Enterococcus_faecium	3182100	552848	MEDIUM_QUAL	WEE120	HMBL103	HMBL105	AMP	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s10
s_3228	15	N156_BC08	Enterococcus_faecium	2144270	48173	MEDIUM_QUAL	WEE120	HMBL103	HMBL105	CHLOR	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s15
s_3229	14	N156_BC09	Enterococcus_faecium	2129388	45116	MEDIUM_QUAL	WEE120	HMBL103	HMBL105	KAN	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s14
s_3230	10	N156_BC10	Enterococcus_faecium	3058256	2877694	HIGH_QUAL	WEE120	HMBL103	HMBL105	STREP	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s10
s_3233	3	N157_BC10	Enterococcus_faecium	3009228	2921230	HIGH_QUAL	WEE226	HMBR049_02	HMBR051_02	STREP	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s3
s_3235	9	N160_BC03	Enterococcus_faecium	2946257	2916960	HIGH_QUAL	WEE288	HMCT043	HMCT045	STREP	HMCT043	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	5	s9
s_3236	8	N160_BC12	Enterococcus_faecium	2893588	193713	HIGH_QUAL	WEE311	HMBL046	HMBL048	AMP	HMBL046	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1	s8
s_3237	9	N161_BC09	Enterococcus_faecium	3003980	204858	HIGH_QUAL	WEE254	HMBL031	HMBL033	STREP	HMBL031	Cubicle_3	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1	s9
s_3238	3	N162_BC02	Enterococcus_faecium	2968159	723367	HIGH_QUAL	WEE226	HMBR049_02	HMBR051_02	AMP	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s3
s_3240	13	N163_BC02	Enterococcus_faecium	3019376	2861188	HIGH_QUAL	WEE236	HMCT052_02	HMCT054_02	STREP	HMCT052	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3	s13
s_3242	9	N173_BC06	Enterococcus_faecium	1806084	54668	MEDIUM_QUAL	WEE228	HMBL040_02	HMBL042_02	AMP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4	s9
s_3244	9	N173_BC09	Enterococcus_faecium	2985349	2928756	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	STREP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4	s9
s_3246	1	N173_BC11	Enterococcus_faecium	2910416	2865937	HIGH_QUAL	WEE260	HMBR058_02	HMBR060_02	AMP	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	5	s1
s_3248	3	N179_BC08	Enterococcus_faecium	3124488	654286	HIGH_QUAL	WEE215	HMBL058_02	HMBL060_02	AMP	HMBL058	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	5	s3
s_3249	3	N179_BC09	Enterococcus_faecium	2938905	1610221	HIGH_QUAL	WEE215	HMBL058_02	HMBL060_02	KAN	HMBL058	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	5	s3
s_3250	3	N179_BC10	Enterococcus_faecium	3018185	2964443	HIGH_QUAL	WEE215	HMBL058_02	HMBL060_02	STREP	HMBL058	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	5	s3
s_3252	4	N185_BC10	Enterococcus_faecium	2821377	2753221	HIGH_QUAL	WEE247	HMP039_02	HMP041_02	KAN	HMP039	Room_4	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA	s4
s_3253	1	N185_BC11	Enterococcus_faecium	2942477	1461927	HIGH_QUAL	WEE260	HMBR058_02	HMBR060_02	KAN	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	5	s1
s_3254	10	N186_BC11	Enterococcus_faecium	3172613	186879	MEDIUM_QUAL	WEE318	HMBL103_02	HMBL105_02	CHLOR	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	5	s10
s_3255	3	N189_BC09	Enterococcus_faecium	2899901	1580617	HIGH_QUAL	WEE222	HMBR109_02	HMBR111_02	AMP	HMBR109	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	2	s3
s_3257	3	N189_BC11	Enterococcus_faecium	2312627	41393	MEDIUM_QUAL	WEE222	HMBR109_02	HMBR111_02	TET	HMBR109	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	2	s3
s_3258	7	N189_BC12	Enterococcus_faecium	3177001	130984	MEDIUM_QUAL	WEE225	HMBR046_02	HMBR048_02	AMP	HMBR046	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	1	s7
s_3260	8	N190_BC04	Enterococcus_faecium	2828119	819375	HIGH_QUAL	WEE225	HMBR046_02	HMBR048_02	TET	HMBR046	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	1	s8
s_3261	1	N193_BC02	Enterococcus_faecium	2940182	477418	HIGH_QUAL	WEE246	HMBL055_02	HMBL057_02	STREP	HMBL055	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4	s1
s_3262	1	N196_BC02	Enterococcus_faecium	2894318	2865535	HIGH_QUAL	WEE260	HMBR058_02	HMBR060_02	STREP	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	5	s1
s_3263	3	N197_BC10	Enterococcus_faecium	3103509	130545	HIGH_QUAL	WEE263	HMCT049_02	HMCT051_02	AMP	HMCT049	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	2	s3
s_3264	3	N198_BC05	Enterococcus_faecium	2946901	2902100	HIGH_QUAL	WEE222	HMBR109_02	HMBR111_02	STREP	HMBR109	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	2	s3
s_3266	6	N199_BC07	Enterococcus_faecium	3231711	3199588	MEDIUM_QUAL	WEE174	HMCT007_02	HMCT009_02	STREP	HMCT007	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3	s6
s_3267	6	N199_BC08	Enterococcus_faecium	3252466	3220136	MEDIUM_QUAL	WEE174	HMCT007_02	HMCT009_02	TET	HMCT007	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3	s6
s_3270	9	N205_BC05	Enterococcus_faecium	2916653	2887649	HIGH_QUAL	WEE096	HMBL112	HMBL114	STREP	HMBL112	Cubicle_4	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	3	s9
s_3272	10	N208_BC08	Enterococcus_faecium	2928141	639173	HIGH_QUAL	WEE345	HMBR103	HMBR105	BHI	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5	s10
s_3273	16	N215_BC10	Enterococcus_faecium	2013113	44731	MEDIUM_QUAL	WEE226	HMBR049_02	HMBR051_02	BHI	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s16
s_3274	13	N216_BC06	Enterococcus_faecium	1459073	78976	MEDIUM_QUAL	WEE236	HMCT052_02	HMCT054_02	BHI	HMCT052	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	3	s13
s_3276	3	N220_BC05	Enterococcus_faecium	1720223	52601	MEDIUM_QUAL	WEE225	HMBR046_02	HMBR048_02	KAN	HMBR046	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	1	s3
s_3279	5	N223_BC03	Enterococcus_faecium	2164642	67929	MEDIUM_QUAL	WEE201	HMBL034_02	HMBL036_02	BHI	HMBL034	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2	s5
s_3281	3	N223_BC09	Enterococcus_faecium	1767092	42996	MEDIUM_QUAL	WEE222	HMBR109_02	HMBR111_02	BHI	HMBR109	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	2	s3
s_3284	8	N226_BC04	Enterococcus_faecium	2886910	432678	HIGH_QUAL	WEE311	HMBL046	HMBL048	STREP	HMBL046	Cubicle_4	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1	s8
s_3285	4	N226_BC06	Enterococcus_faecium	2890841	1839024	HIGH_QUAL	WEE247	HMP039_02	HMP041_02	AMP	HMP039	Room_4	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA	s4
s_3286	4	N226_BC07	Enterococcus_faecium	2865636	1491579	HIGH_QUAL	WEE247	HMP039_02	HMP041_02	CHLOR	HMP039	Room_4	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA	s4
