genomeID	lib	Species	length	n50	genome_quality	Illumina_Library_ID	Sample_ID.x	Culturing_Sample_ID	Antibiotics	Sample_ID.y	Cubicle_room	Sample_type	Material	Human_Traffic	timept	Room_type	bed_number
s_3982	N108_BC01	Pseudomonas_stutzeri	4893056	4844484	HIGH_QUAL	WEE182	HMCT067	HMCT069	AMP	HMCT067	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	3
s_5543	N108_BC01	Staphylococcus_haemolyticus	2683778	2657081	HIGH_QUAL	WEE182	HMCT067	HMCT069	AMP	HMCT067	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	3
s_3983	N108_BC02	Pseudomonas_stutzeri	4846027	4797919	HIGH_QUAL	WEE182	HMCT067	HMCT069	CHLOR	HMCT067	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	3
s_5544	N108_BC02	Staphylococcus_haemolyticus	2673024	2646433	HIGH_QUAL	WEE182	HMCT067	HMCT069	CHLOR	HMCT067	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	3
s_5545	N108_BC03	Staphylococcus_haemolyticus	2677407	2650771	HIGH_QUAL	WEE182	HMCT067	HMCT069	KAN	HMCT067	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	3
s_4792	N108_BC04	Staphylococcus_capitis	2554229	2528813	HIGH_QUAL	WEE182	HMCT067	HMCT069	TET	HMCT067	Cubicle_1	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	3
s_3984	N108_BC05	Pseudomonas_stutzeri	4701337	4654663	HIGH_QUAL	WEE110	HMBR100	HMBR102	CHLOR	HMBR100	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	4
s_5113	N108_BC07	Staphylococcus_epidermidis	2443768	1012003	HIGH_QUAL	WEE110	HMBR100	HMBR102	TET	HMBR100	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	4
s_502	N108_BC08	Acinetobacter_sp.	3419933	2011087	HIGH_QUAL	WEE092	HMCT079	HMCT081	AMP	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2
s_5549	N108_BC09	Staphylococcus_haemolyticus	2594048	2488814	HIGH_QUAL	WEE092	HMCT079	HMCT081	CHLOR	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2
s_5115	N108_BC09	Staphylococcus_epidermidis	2486023	2461284	HIGH_QUAL	WEE092	HMCT079	HMCT081	CHLOR	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2
s_4795	N108_BC10	Staphylococcus_capitis	1931978	70925	MEDIUM_QUAL	WEE092	HMCT079	HMCT081	KAN	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2
s_503	N108_BC11	Acinetobacter_sp.	3417072	2590702	HIGH_QUAL	WEE092	HMCT079	HMCT081	STREP	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2
s_6181	N108_BC12	Staphylococcus_hominis	2272560	2249932	HIGH_QUAL	WEE092	HMCT079	HMCT081	TET	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	2
s_4796	N109_BC01	Staphylococcus_capitis	2546274	2520937	HIGH_QUAL	WEE177	HMBL061	HMBL063	KAN	HMBL061	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1
s_4797	N109_BC02	Staphylococcus_capitis	2548776	2523413	HIGH_QUAL	WEE177	HMBL061	HMBL063	TET	HMBL061	Cubicle_1	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1
s_4363	N109_BC03	Staphylococcus_aureus	2943254	2451164	HIGH_QUAL	WEE067	HMBL025_02	HMBL027_02	AMP	HMBL025	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	MDRO_cubicles	4
s_4364	N109_BC04	Staphylococcus_aureus	2946104	2916808	HIGH_QUAL	WEE067	HMBL025_02	HMBL027_02	KAN	HMBL025	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	MDRO_cubicles	4
s_4365	N109_BC05	Staphylococcus_aureus	2937976	2407480	HIGH_QUAL	WEE067	HMBL025_02	HMBL027_02	TET	HMBL025	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	MDRO_cubicles	4
s_5552	N109_BC05	Staphylococcus_haemolyticus	2658919	1477117	HIGH_QUAL	WEE067	HMBL025_02	HMBL027_02	TET	HMBL025	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	MDRO_cubicles	4
s_2895	N109_BC06	Elizabethkingia_miricola	4410886	4367089	HIGH_QUAL	WEE219	HMA024_02	HMA026_02	AMP	HMA024	Cubicle_3	Aerator	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	NA
s_24	N109_BC07	Achromobacter_sp.	6637721	1232944	HIGH_QUAL	WEE219	HMA024_02	HMA026_02	STREP	HMA024	Cubicle_3	Aerator	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	NA
s_25	N109_BC08	Achromobacter_sp.	6671250	4014793	HIGH_QUAL	WEE219	HMA024_02	HMA026_02	CHLOR	HMA024	Cubicle_3	Aerator	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	NA
s_2753	N109_BC09	Elizabethkingia_anophelis	4404038	4360308	HIGH_QUAL	WEE219	HMA024_02	HMA026_02	KAN	HMA024	Cubicle_3	Aerator	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	NA
s_26	N109_BC09	Achromobacter_sp.	6161169	4074987	HIGH_QUAL	WEE219	HMA024_02	HMA026_02	KAN	HMA024	Cubicle_3	Aerator	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	NA
s_2897	N109_BC10	Elizabethkingia_miricola	4399304	4355621	HIGH_QUAL	WEE219	HMA024_02	HMA026_02	TET	HMA024	Cubicle_3	Aerator	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	NA
s_27	N109_BC10	Achromobacter_sp.	4862645	212011	MEDIUM_QUAL	WEE219	HMA024_02	HMA026_02	TET	HMA024	Cubicle_3	Aerator	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	NA
s_821	N109_BC11	Bacillus_cereus	5293003	3118306	HIGH_QUAL	WEE211	HMCT106	HMCT108	AMP	HMCT106	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	1
s_1751	N109_BC12	Bacillus_thuringiensis	5485298	5430861	HIGH_QUAL	WEE121	HMCT082_02	HMCT084_02	AMP	HMCT082	Cubicle_2	Cardiac_Table	Metal	Empty	2	Non-cohort_cubicles	3
s_3336	N110_BC06	Enterococcus_sp.	3711854	3657797	MEDIUM_QUAL	WEE040	HMBR133_02	HMBR135_02	STREP	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	2	Isolation_rooms	NA
s_4798	N110_BC07	Staphylococcus_capitis	2551003	1309252	HIGH_QUAL	WEE040	HMBR133_02	HMBR135_02	KAN	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	2	Isolation_rooms	NA
s_823	N110_BC08	Bacillus_cereus	4947988	820486	HIGH_QUAL	WEE040	HMBR133_02	HMBR135_02	TET	HMBR133	Room_5	Bed_Rail	Plastic	Moderate_(2-5)	2	Isolation_rooms	NA
s_3213	N110_BC09	Enterococcus_faecium	2069942	27522	MEDIUM_QUAL	WEE345	HMBR103	HMBR105	AMP	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5
s_5555	N110_BC09	Staphylococcus_haemolyticus	1870946	28017	MEDIUM_QUAL	WEE345	HMBR103	HMBR105	AMP	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5
s_3214	N110_BC10	Enterococcus_faecium	3021916	2570385	HIGH_QUAL	WEE345	HMBR103	HMBR105	CHLOR	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5
s_5118	N110_BC10	Staphylococcus_epidermidis	1933900	38833	MEDIUM_QUAL	WEE345	HMBR103	HMBR105	CHLOR	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5
s_3215	N110_BC11	Enterococcus_faecium	3064734	2849054	HIGH_QUAL	WEE345	HMBR103	HMBR105	KAN	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5
s_5557	N110_BC11	Staphylococcus_haemolyticus	2389909	83095	MEDIUM_QUAL	WEE345	HMBR103	HMBR105	KAN	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5
s_3216	N110_BC12	Enterococcus_faecium	3020965	742985	HIGH_QUAL	WEE345	HMBR103	HMBR105	STREP	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5
s_5558	N111_BC01	Staphylococcus_haemolyticus	2761066	513864	HIGH_QUAL	WEE345	HMBR103	HMBR105	TET	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5
s_5120	N111_BC01	Staphylococcus_epidermidis	1613892	54148	MEDIUM_QUAL	WEE345	HMBR103	HMBR105	TET	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	5
s_1755	N111_BC02	Bacillus_thuringiensis	5016294	2045861	HIGH_QUAL	WEE061	HMBL019_02	HMBL021_02	AMP	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_6186	N111_BC03	Staphylococcus_hominis	2296719	1160037	HIGH_QUAL	WEE061	HMBL019_02	HMBL021_02	CHLOR	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_4373	N111_BC04	Staphylococcus_aureus	2949148	2013587	HIGH_QUAL	WEE061	HMBL019_02	HMBL021_02	KAN	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_4374	N111_BC05	Staphylococcus_aureus	2832455	474153	HIGH_QUAL	WEE061	HMBL019_02	HMBL021_02	TET	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_5559	N111_BC05	Staphylococcus_haemolyticus	2766638	1428894	HIGH_QUAL	WEE061	HMBL019_02	HMBL021_02	TET	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_4800	N111_BC06	Staphylococcus_capitis	2610548	1384836	HIGH_QUAL	WEE244	HMBR058	HMBR060	CHLOR	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	5
s_6188	N111_BC07	Staphylococcus_hominis	2241262	2218947	HIGH_QUAL	WEE244	HMBR058	HMBR060	KAN	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	5
s_1527	N111_BC08	Bacillus_sp.	4677013	1304863	HIGH_QUAL	WEE244	HMBR058	HMBR060	STREP	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	5
s_4198	N111_BC09	Serratia_sp.	5574936	5519611	HIGH_QUAL	WEE190	HMST024_02	HMST026_02	AMP	HMST024	Cubicle_3	Sink_Trap	Metal	Empty	2	Non-cohort_cubicles	NA
s_4199	N111_BC10	Serratia_sp.	4752374	2661534	HIGH_QUAL	WEE190	HMST024_02	HMST026_02	CHLOR	HMST024	Cubicle_3	Sink_Trap	Metal	Empty	2	Non-cohort_cubicles	NA
s_28	N111_BC11	Achromobacter_sp.	6865723	915679	HIGH_QUAL	WEE190	HMST024_02	HMST026_02	KAN	HMST024	Cubicle_3	Sink_Trap	Metal	Empty	2	Non-cohort_cubicles	NA
s_29	N111_BC12	Achromobacter_sp.	6474456	531892	HIGH_QUAL	WEE190	HMST024_02	HMST026_02	STREP	HMST024	Cubicle_3	Sink_Trap	Metal	Empty	2	Non-cohort_cubicles	NA
s_30	N112_BC01	Achromobacter_sp.	7578785	476673	MEDIUM_QUAL	WEE190	HMST024_02	HMST026_02	TET	HMST024	Cubicle_3	Sink_Trap	Metal	Empty	2	Non-cohort_cubicles	NA
s_3419	N112_BC02	Klebsiella_pneumoniae	5391383	5337876	HIGH_QUAL	WEE256	HMBR046	HMBR048	AMP	HMBR046	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	1
s_3339	N112_BC03	Enterococcus_sp.	2999709	1761600	HIGH_QUAL	WEE256	HMBR046	HMBR048	TET	HMBR046	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	1
s_188	N112_BC04	Acinetobacter_baumannii	3931290	3467140	HIGH_QUAL	WEE294	HMBR034	HMBR036	AMP	HMBR034	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2
s_4375	N112_BC04	Staphylococcus_aureus	3017192	2689152	HIGH_QUAL	WEE294	HMBR034	HMBR036	AMP	HMBR034	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2
s_189	N112_BC05	Acinetobacter_baumannii	3947670	3908457	HIGH_QUAL	WEE294	HMBR034	HMBR036	CHLOR	HMBR034	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2
s_4376	N112_BC06	Staphylococcus_aureus	3026954	1467767	HIGH_QUAL	WEE294	HMBR034	HMBR036	KAN	HMBR034	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2
s_3420	N112_BC08	Klebsiella_pneumoniae	5272235	5219907	HIGH_QUAL	WEE034	HMBL130	HMBL132	AMP	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA
s_3421	N112_BC09	Klebsiella_pneumoniae	5260901	5208686	HIGH_QUAL	WEE034	HMBL130	HMBL132	CHLOR	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA
s_3422	N112_BC10	Klebsiella_pneumoniae	5263034	5210798	HIGH_QUAL	WEE034	HMBL130	HMBL132	KAN	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA
s_3878	N112_BC11	Pseudomonas_oryzihabitans	5089016	5038502	HIGH_QUAL	WEE034	HMBL130	HMBL132	STREP	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA
s_5561	N112_BC11	Staphylococcus_haemolyticus	2525860	2465870	HIGH_QUAL	WEE034	HMBL130	HMBL132	STREP	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA
s_5123	N112_BC12	Staphylococcus_epidermidis	2668365	2641821	HIGH_QUAL	WEE034	HMBL130	HMBL132	TET	HMBL130	Room_4	Bedside_Locker	Wood	Moderate_(2-5)	1	Isolation_rooms	NA
s_4802	N113_BC01	Staphylococcus_capitis	2676327	809515	HIGH_QUAL	WEE367	HMP021	HMP023	AMP	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA
s_827	N113_BC01	Bacillus_cereus	4235819	108001	MEDIUM_QUAL	WEE367	HMP021	HMP023	AMP	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA
s_4379	N113_BC01	Staphylococcus_aureus	2924434	199189	HIGH_QUAL	WEE367	HMP021	HMP023	AMP	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA
s_4803	N113_BC02	Staphylococcus_capitis	2616474	170726	HIGH_QUAL	WEE367	HMP021	HMP023	CHLOR	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA
s_6189	N113_BC02	Staphylococcus_hominis	2435991	255636	HIGH_QUAL	WEE367	HMP021	HMP023	CHLOR	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA
s_4804	N113_BC03	Staphylococcus_capitis	2189521	739194	MEDIUM_QUAL	WEE367	HMP021	HMP023	KAN	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA
s_5124	N113_BC04	Staphylococcus_epidermidis	2595778	2442321	HIGH_QUAL	WEE367	HMP021	HMP023	TET	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA
s_4382	N113_BC04	Staphylococcus_aureus	3005292	2975411	HIGH_QUAL	WEE367	HMP021	HMP023	TET	HMP021	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA
s_5565	N113_BC05	Staphylococcus_haemolyticus	2753011	798890	HIGH_QUAL	WEE312	HMCT022	HMCT024	KAN	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	3
s_5125	N113_BC05	Staphylococcus_epidermidis	1674203	33813	MEDIUM_QUAL	WEE312	HMCT022	HMCT024	KAN	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	3
s_6191	N113_BC06	Staphylococcus_hominis	2304072	2281132	HIGH_QUAL	WEE312	HMCT022	HMCT024	STREP	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	3
s_6192	N113_BC07	Staphylococcus_hominis	2373822	1279602	HIGH_QUAL	WEE312	HMCT022	HMCT024	TET	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	3
s_5567	N113_BC07	Staphylococcus_haemolyticus	2578011	243337	HIGH_QUAL	WEE312	HMCT022	HMCT024	TET	HMCT022	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	3
s_5568	N113_BC08	Staphylococcus_haemolyticus	2699902	2045689	HIGH_QUAL	WEE180	HMCT076	HMCT078	AMP	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1
s_5127	N113_BC08	Staphylococcus_epidermidis	2503391	1385323	HIGH_QUAL	WEE180	HMCT076	HMCT078	AMP	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1
s_5128	N113_BC09	Staphylococcus_epidermidis	2638597	2612345	HIGH_QUAL	WEE180	HMCT076	HMCT078	KAN	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1
s_190	N113_BC11	Acinetobacter_baumannii	4020316	3980385	HIGH_QUAL	WEE096	HMBL112	HMBL114	AMP	HMBL112	Cubicle_4	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	3
s_191	N113_BC12	Acinetobacter_baumannii	4006465	3966671	HIGH_QUAL	WEE096	HMBL112	HMBL114	CHLOR	HMBL112	Cubicle_4	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	3
s_6193	N114_BC01	Staphylococcus_hominis	2293518	1116163	HIGH_QUAL	WEE096	HMBL112	HMBL114	KAN	HMBL112	Cubicle_4	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	3
s_6194	N114_BC02	Staphylococcus_hominis	2600478	2003042	HIGH_QUAL	WEE096	HMBL112	HMBL114	TET	HMBL112	Cubicle_4	Bedside_Locker	Metal_and_Wood	Empty	1	Non-cohort_cubicles	3
s_4807	N114_BC03	Staphylococcus_capitis	3333828	28966	MEDIUM_QUAL	WEE208	HMBR040	HMBR042	KAN	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4
s_3038	N114_BC03	Enterococcus_faecalis	3199657	2864763	HIGH_QUAL	WEE208	HMBR040	HMBR042	KAN	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4
s_5130	N114_BC03	Staphylococcus_epidermidis	1401209	18653	MEDIUM_QUAL	WEE208	HMBR040	HMBR042	KAN	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4
s_4384	N114_BC04	Staphylococcus_aureus	2963122	2933659	HIGH_QUAL	WEE095	HMBL097	HMBL099	KAN	HMBL097	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	3
s_192	N114_BC05	Acinetobacter_baumannii	4074778	4034307	HIGH_QUAL	WEE276	HMBL016	HMBL018	CHLOR	HMBL016	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1
s_6196	N114_BC05	Staphylococcus_hominis	1469166	31834	MEDIUM_QUAL	WEE276	HMBL016	HMBL018	CHLOR	HMBL016	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1
s_5574	N114_BC06	Staphylococcus_haemolyticus	2568831	2233469	HIGH_QUAL	WEE276	HMBL016	HMBL018	KAN	HMBL016	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1
s_193	N114_BC07	Acinetobacter_baumannii	4069366	3042979	HIGH_QUAL	WEE276	HMBL016	HMBL018	TET	HMBL016	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	1
s_4108	N114_BC08	Serratia_marcescens	5630849	5574972	MEDIUM_QUAL	WEE052	HMST030	HMST032	AMP	HMST030	Room_1	Sink_Trap	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_2754	N114_BC09	Elizabethkingia_anophelis	4265064	4222710	HIGH_QUAL	WEE052	HMST030	HMST032	CHLOR	HMST030	Room_1	Sink_Trap	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_2617	N114_BC09	Comamonas_testosteroni	5254376	4323506	HIGH_QUAL	WEE052	HMST030	HMST032	CHLOR	HMST030	Room_1	Sink_Trap	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_4109	N114_BC10	Serratia_marcescens	5648426	5592374	MEDIUM_QUAL	WEE052	HMST030	HMST032	STREP	HMST030	Room_1	Sink_Trap	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_4110	N114_BC11	Serratia_marcescens	5632625	5576730	MEDIUM_QUAL	WEE052	HMST030	HMST032	KAN	HMST030	Room_1	Sink_Trap	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_4111	N114_BC12	Serratia_marcescens	5645897	5589870	MEDIUM_QUAL	WEE052	HMST030	HMST032	TET	HMST030	Room_1	Sink_Trap	Metal	Low_(less_than_2)	1	Isolation_rooms	NA
s_194	N115_BC01	Acinetobacter_baumannii	3921834	3882878	HIGH_QUAL	WEE062	HMBR019_02	HMBR021_02	AMP	HMBR019	Cubicle_2	Bed_Rail	Metal	Empty	2	MDRO_cubicles	2
s_829	N115_BC02	Bacillus_cereus	5275785	5223422	HIGH_QUAL	WEE075	HMP004_02	HMP006_02	AMP	HMP004	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA
s_5575	N115_BC02	Staphylococcus_haemolyticus	2627381	1002579	HIGH_QUAL	WEE075	HMP004_02	HMP006_02	AMP	HMP004	Cubicle_2	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA
s_4386	N115_BC03	Staphylococcus_aureus	2934743	2676879	HIGH_QUAL	WEE067	HMBL025_02	HMBL027_02	STREP	HMBL025	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	MDRO_cubicles	4
s_3041	N115_BC03	Enterococcus_faecalis	2958202	2293970	HIGH_QUAL	WEE067	HMBL025_02	HMBL027_02	STREP	HMBL025	Cubicle_2	Bedside_Locker	Wood	Moderate_(2-5)	2	MDRO_cubicles	4
s_3423	N115_BC04	Klebsiella_pneumoniae	5420761	5366963	HIGH_QUAL	WEE256	HMBR046	HMBR048	KAN	HMBR046	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	1
s_3424	N115_BC05	Klebsiella_pneumoniae	5282239	5229812	HIGH_QUAL	WEE187	HMBR052	HMBR054	KAN	HMBR052	Cubicle_4	Bed_Rail	Plastic	Low_(less_than_2)	1	MDRO_cubicles	3
s_3425	N115_BC06	Klebsiella_pneumoniae	5299119	5246525	HIGH_QUAL	WEE187	HMBR052	HMBR054	STREP	HMBR052	Cubicle_4	Bed_Rail	Plastic	Low_(less_than_2)	1	MDRO_cubicles	3
s_3426	N115_BC07	Klebsiella_pneumoniae	5304898	3141396	HIGH_QUAL	WEE187	HMBR052	HMBR054	TET	HMBR052	Cubicle_4	Bed_Rail	Plastic	Low_(less_than_2)	1	MDRO_cubicles	3
s_5576	N115_BC08	Staphylococcus_haemolyticus	2589773	1185401	HIGH_QUAL	WEE243	HMBR049	HMBR051	CHLOR	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2
s_5132	N115_BC08	Staphylococcus_epidermidis	2543785	1297796	HIGH_QUAL	WEE243	HMBR049	HMBR051	CHLOR	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2
s_6197	N115_BC09	Staphylococcus_hominis	2765360	2165824	HIGH_QUAL	WEE243	HMBR049	HMBR051	KAN	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2
s_5133	N115_BC09	Staphylococcus_epidermidis	2437681	569680	HIGH_QUAL	WEE243	HMBR049	HMBR051	KAN	HMBR049	Cubicle_4	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	2
s_5579	N115_BC11	Staphylococcus_haemolyticus	2722632	2661164	HIGH_QUAL	WEE378	HMCT112	HMCT114	TET	HMCT112	Cubicle_4	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	3
s_5580	N115_BC12	Staphylococcus_haemolyticus	2615729	2589704	HIGH_QUAL	WEE093	HMCT094	HMCT096	AMP	HMCT094	Cubicle_3	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_5137	N116_BC01	Staphylococcus_epidermidis	2630511	2604339	HIGH_QUAL	WEE093	HMCT094	HMCT096	KAN	HMCT094	Cubicle_3	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_5581	N116_BC02	Staphylococcus_haemolyticus	2624691	2598577	HIGH_QUAL	WEE093	HMCT094	HMCT096	TET	HMCT094	Cubicle_3	Cardiac_Table	Metal	Empty	1	Non-cohort_cubicles	2
s_195	N116_BC03	Acinetobacter_baumannii	3915420	3876527	HIGH_QUAL	WEE301	HMCT016	HMCT018	AMP	HMCT016	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	1
s_196	N116_BC04	Acinetobacter_baumannii	3922363	3883401	HIGH_QUAL	WEE301	HMCT016	HMCT018	CHLOR	HMCT016	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	1
s_197	N116_BC05	Acinetobacter_baumannii	3919628	3880694	HIGH_QUAL	WEE301	HMCT016	HMCT018	KAN	HMCT016	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	1
s_5582	N116_BC05	Staphylococcus_haemolyticus	2327347	269397	MEDIUM_QUAL	WEE301	HMCT016	HMCT018	KAN	HMCT016	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	1
s_5583	N116_BC06	Staphylococcus_haemolyticus	2554632	2529213	HIGH_QUAL	WEE301	HMCT016	HMCT018	TET	HMCT016	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	1
s_198	N116_BC06	Acinetobacter_baumannii	3933369	3894299	HIGH_QUAL	WEE301	HMCT016	HMCT018	TET	HMCT016	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	1
